Coord,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
14.25_102.75,-0.10702069716775695,0.7344473493100927,0.12973529411764673,-3.659918663761802,,-0.3089045025417576,-0.6504698620188822,-1.9911688453159044,temp,JJASO,Yr
14.25_103.25,-0.30276216412490875,1.2567022512708794,0.2593360566448809,-3.744796659404502,,-0.12690704429920135,-0.778887436456064,-2.210764342774146,temp,JJASO,Yr
14.25_103.75,-0.18547276688453096,1.21098602033406,0.27784422657952035,-3.5755395787944813,,-0.16121550472040644,-0.9905032679738568,-2.1243202614379086,temp,JJASO,Yr
14.25_104.25,0.06617901234567904,1.1804064996368917,0.4596149237472764,-3.216226034858388,,-0.041846586782861316,-0.7976249092229488,-1.7107013435003635,temp,JJASO,Yr
14.25_104.75,-0.2601670297748725,1.4621060275962237,0.5405704429920122,-3.257188816267247,,0.0767650689905598,-0.9774763979665939,-1.8515206971677556,temp,JJASO,Yr
14.25_105.25,0.0007668845315901902,1.374186819172113,0.7676519607843137,-2.997477668845316,,0.3549972766884532,-0.6474756717501822,-1.3645094408133631,temp,JJASO,Yr
14.25_105.75,-0.7768696441539578,1.6832109658678283,0.4980900508351487,-3.4449555192447354,,0.10562854030501019,-0.8664083151779235,-1.7834549745824257,temp,JJASO,Yr
14.25_106.25,-1.141770878721859,1.27120751633987,-0.006158133623819574,-3.7810795206971672,,-0.2853273420479303,-1.1982830428467688,-1.8710401234567904,temp,JJASO,Yr
14.25_106.75,-0.23732570806100284,1.7111403413217134,0.2859273783587507,-2.978472766884531,,0.19553449527959346,-0.6347496368917948,-1.0355570079883811,temp,JJASO,Yr
14.25_107.25,-0.3735025417574437,1.2436350762527233,-0.27084150326797385,-3.0540568264342776,,-0.20598892519970885,-0.958209150326797,-1.6395851488743642,temp,JJASO,Yr
14.25_107.75,0.20783660130718967,0.9862125998547572,-0.3840827886710236,-2.6848024691358017,,-0.4612799564270149,-1.02733024691358,-1.9056341684822071,temp,JJASO,Yr
14.25_108.25,1.4223482207697904,1.001675199709514,0.4925495642701531,-1.206396151053013,,-0.009029956427014381,-0.12862618010166985,-0.5258237109658671,temp,JJASO,Yr
14.75_101.75,0.07025090777051525,0.8248549382716046,-0.22759713144517077,-3.139013435003631,,-0.8708180827886705,-0.8949934640522871,-2.1773916122004358,temp,JJASO,Yr
14.75_102.25,-0.6897287581699358,0.9675511982570798,0.193233660130718,-3.9623536673928843,,-0.6271387073347865,-0.8210777051561373,-2.6611261801016712,temp,JJASO,Yr
14.75_102.75,-0.3681997095134343,1.0734023238925208,0.23504302832244012,-3.81405646332607,,-0.4167351125635427,-0.8244978213507613,-2.3199079520697157,temp,JJASO,Yr
14.75_103.25,-0.1972897603485835,1.1347394698620201,0.2664760348583894,-3.6244126724763976,,-0.35528740014524235,-0.9415170660856939,-2.2021937182280307,temp,JJASO,Yr
14.75_103.75,-0.075655410312273,1.1906367102396516,0.42589651416122126,-3.3480147058823526,,-0.1672336601307186,-0.9461134713144516,-2.041419389978213,temp,JJASO,Yr
14.75_104.25,-0.2170185185185175,1.1093756354393625,0.3744201161946265,-3.241250907770516,,-0.20314669571532307,-0.994724582425563,-1.861427378358751,temp,JJASO,Yr
